"","GEOID","sum"
"413",45060,69649.458873644
"414",26580,66247.8714183401
"415",27580,774.845491915941
"416",45820,38562.2728306914
"417",39500,16566.9047801346
"418",38460,14389.0781133436
"419",24820,9029.46599011496
"420",18180,14739.1627091467
"421",15220,8050.45271534845
"422",19140,18977.2897826713
"423",47780,4895.69335661456
"424",30660,6224.44424650818
"425",40060,162686.610114768
"426",31740,16248.709957581
"427",39940,6117.60456036377
"428",16580,41745.1915526614
"429",24740,12945.5293418858
"430",42200,34021.9658370242
"431",43180,6781.56582166255
"432",23540,26905.4663873445
"433",19740,305350.293799737
"434",26140,13863.4794075401
"435",32380,14420.2532769516
"436",31140,223004.005945429
"437",22220,74086.5448090953
"438",37060,8217.35562523454
"439",40260,17595.0646142922
"440",47820,9867.14520635456
"441",15060,4435.94534337719
"442",42680,15841.8525585275
"443",21540,7887.03950467519
"444",15180,69391.4191161552
"445",45940,34210.8333707452
"446",18580,97419.8154260151
"447",15860,9800.82204739907
"448",29180,128675.481200248
"449",45700,10164.6912265569
"450",24100,5092.9534690883
"451",36830,7130.24242519146
"452",41500,35865.7702300567
"453",48260,18472.4425296932
"454",10380,17781.6891206056
"455",49100,8091.56463699788
"456",23580,21068.101341337
"457",46060,110178.690090949
"458",46100,15649.3261157762
"459",48060,17679.6070912499
"460",12420,213440.01729954
"461",39860,10597.1387787014
"462",46700,44661.4159335196
"463",38240,10876.8842549175
"464",12020,23113.6119756568
"465",17220,18174.0792961493
"466",33620,6312.0572116226
"467",48620,109136.20075681
"468",16060,25316.7733072191
"469",42460,10365.1297612301
"470",25020,6743.96762260795
"471",44920,6179.76211003927
"472",15680,10543.4666124284
"473",16540,23425.4221389964
"474",42140,18630.0448353218
"475",42100,11227.3809987009
"476",38900,238188.407259763
"477",15260,22889.07360816
"478",42420,15374.3563184879
"479",44420,13741.9111989066
"480",26900,324910.913165487
"481",34100,19557.9117381871
"482",35840,76495.4175851755
"483",18300,6927.80894094452
"484",16020,23226.8738255431
"485",26860,11771.8950646557
"486",18020,13136.0582522526
"487",14780,8044.00964624435
"488",39380,26327.3420958947
"489",49660,89622.8514336124
"490",14500,25445.9949944559
"491",20780,4614.7201294654
"492",48540,32077.6685808897
"493",46780,4998.62157167494
"494",27780,13841.2238105778
"495",40780,15658.3156684334
"496",20140,12107.1137457304
"497",26660,20427.4736083411
"498",15940,60585.4194080681
"499",35420,13743.9101479501
"500",48780,160617.057593368
"501",25180,36274.5146022253
"502",32900,36451.1412838623
"503",29660,8928.36360689969
"504",38540,12376.3109459394
"505",23900,13122.2911285162
"506",41400,13549.7047059238
"507",48460,6192.98164283962
"508",32980,6489.05471713841
"509",42980,9444.67919925228
"510",49260,8905.56291615125
"511",45380,8030.02662330121
"512",39980,13283.7552796155
"513",16260,9378.94969072135
"514",30620,24418.9704739898
"515",13980,23469.7897149697
"516",49700,19192.1455870271
"517",17300,48719.2919807471
"518",26220,3060.60553395643
"519",11540,39670.3184267655
"520",29300,12737.8131121695
"521",24620,11999.6496578828
"522",43900,54115.1361848358
"523",15980,83394.9501500838
"524",38780,9193.05817676778
"525",44460,3297.88568446422
"526",20380,15804.8824076802
"527",33180,4070.45175211132
"528",22660,34181.0270170566
"529",25060,84398.4673817717
"530",48940,6876.97021687031
"531",20260,84569.6811313741
"532",24780,30421.6731950045
"533",44700,90972.72554712
"534",31700,31382.4884823263
"535",27340,31973.5667749606
"536",15460,10510.6583165154
"537",41460,11938.3268895932
"538",47220,21995.4391341209
"539",45860,11770.2073145844
"540",35820,20636.3586190939
"541",36020,5842.44782723469
"542",13100,6635.65764341131
"543",18980,15448.8391744941
"544",20660,5353.06771084666
"545",11020,14682.7738532312
"546",41060,33310.4566102028
"547",40300,12334.7507786751
"548",12980,20612.6066869944
"549",13660,4918.69591624662
"550",34620,17896.9961880296
"551",28860,6455.02476179573
"552",13780,25055.2005028278
"553",17420,17237.4176209039
"554",40980,32240.8623245135
"555",43660,8319.37045522407
"556",44540,7858.69626389211
"557",31660,8127.94986104686
"558",48700,14383.9266909249
"559",37940,9596.59993812442
"560",46900,5545.15250937454
"561",18220,3175.96320067346
"562",36340,5737.3254723046
"563",12680,5682.8549487032
"564",21420,20932.7507558949
"565",12660,12484.1637698039
"566",38920,18094.6126168882
"567",40180,16229.5760254385
"568",44140,56589.376726523
"569",10420,95165.5118093789
"570",26540,7657.08899240196
"571",21380,6519.97319801089
"572",11660,4979.00216022169
"573",39020,9726.41997900419
"574",24700,6930.51599156857
"575",12220,29303.0460260462
"576",43940,6581.76276807692
"577",31420,45032.5909589498
"578",13500,9436.45325306803
"579",43500,8314.1661524042
"580",17620,2044.19258219004
"581",28780,12172.0056151153
"582",27920,6416.55876202323
"583",33580,8327.59298138693
"584",18100,12178.5440148786
"585",31060,3261.14044755697
"586",38700,9544.62161876261
"587",25460,8936.68137498951
"588",48980,13270.310923636
"589",10940,6257.68745619804
"590",35440,5939.4826204545
"591",19000,4521.13081870717
"592",45140,7354.65774095058
"593",19180,17647.4325040616
"594",16460,9631.9678420648
"595",32340,6424.25336777046
"596",31020,15824.2466049937
"597",12860,8711.4412689358
"598",24980,6541.53414918797
"599",35700,6611.74672278759
"600",48100,5988.13680048031
"601",34700,10688.6568520442
"602",35940,10059.0210040212
"603",14820,2790.37259267562
"604",47660,11277.0319429841
"605",16500,13997.3572922922
"606",28740,14632.750317974
"607",21840,3180.21137467027
"608",47080,8072.41667269915
"609",47380,43678.3099344932
"610",28020,36163.7331932783
"611",42700,13734.4989902449
"612",46740,6973.84612756455
"613",15020,7658.90418814309
"614",18460,5339.58382311463
"615",21260,10633.6624225232
"616",14720,3552.19131216945
"617",32660,5794.44632924628
"618",34060,19421.3085085694
"619",37220,41693.6158037487
"620",35220,9018.0980079025
"621",26500,5797.20826458279
"622",47240,1095.86004894972
"623",10260,1003.55816788971
"624",31680,7508.96618472412
"625",14020,20373.1005636789
"626",27500,22715.5333046615
"627",40460,9024.94601862133
"628",24340,97102.6882750541
"629",29980,5995.9927154847
"630",30020,30622.4326254614
"631",40080,17355.0281194393
"632",44020,7235.20481586456
"633",39740,45399.2743875831
"634",22820,7856.29599970742
"635",34420,8978.25052771717
"636",43420,21208.4211537962
"637",49460,5628.84245420992
"638",10220,9414.24218475446
"639",30780,142533.742311845
"640",22520,30324.3987771887
"641",46300,23802.8045389997
"642",38060,591152.041714946
"643",42180,1941.02854841948
"644",17820,85572.911585141
"645",45660,10007.1475570649
"646",43380,9747.12804798782
"647",38380,10166.1722692847
"648",15900,6234.04338036291
"649",38740,8527.28063334525
"650",22420,57185.6111862361
"651",47540,8942.75409826636
"652",13260,7488.80509606376
"653",41100,23550.3169778123
"654",25820,7851.48070977256
"655",45620,9598.79587910324
"656",21740,7868.63944056882
"657",31300,28517.4986373484
"658",18140,297739.580958389
"659",45340,5348.40669307955
"660",12940,225002.587366957
"661",27620,30197.224354336
"662",27180,35036.3521069624
"663",10540,18115.9700946652
"664",24380,11037.4430091304
"665",14380,4780.28040313348
"666",33860,79597.7576830959
"667",24860,108409.748224087
"668",36620,31202.3316590761
"669",39300,144956.873761714
"670",41980,135980.880040154
"671",47020,26893.6914034225
"672",15820,4099.54021729622
"673",37860,71820.6498195892
"674",12820,5290.13982549426
"675",43780,52650.5418013856
"676",24420,8226.14570395194
"677",11220,6065.20489943027
"678",43020,9819.57981301844
"679",34660,6848.80922780652
"680",27380,8633.34592035227
"681",30380,4749.2872941643
"682",42900,5517.91301477514
"683",33420,6493.9917122107
"684",33780,21954.836437732
"685",42940,17787.4702238594
"686",23240,4987.97127590701
"687",12460,5674.87772687152
"688",29780,9907.68107674083
"689",25980,14922.4042222351
"690",33660,81590.6099801101
"691",18260,20857.0642600041
"692",41740,211992.999094758
"693",21020,14537.6663174313
"694",27260,172549.695025535
"695",38300,269816.313594721
"696",40220,37736.0045016184
"697",16980,1342788.34791612
"698",19660,59502.0039417306
"699",39340,61594.5630499996
"700",31930,9847.01091874391
"701",25100,8201.32314630582
"702",44300,15677.4746876624
"703",22100,10492.1523916945
"704",42740,8932.67676639557
"705",19540,5854.58411250263
"706",20540,11599.7142219618
"707",37300,12971.1676092446
"708",10300,11641.7176223546
"709",30880,5952.79396114266
"710",41760,7540.2827874992
"711",45900,14984.3658152204
"712",16740,322775.751303993
"713",10580,89539.0036811568
"714",39580,149440.496060133
"715",37980,608652.075237453
"716",25740,21052.1154260896
"717",19100,1147679.48833174
"718",36300,18869.4077824708
"719",19340,75375.60671179
"720",31340,35968.5401982591
"721",41900,8342.81240911782
"722",35300,66572.2890291214
"723",15420,16096.4485954897
"724",24500,21473.0432050949
"725",14180,18459.9616348632
"726",30280,5989.87990180403
"727",13740,40585.6266759727
"728",29460,96014.0387259596
"729",28180,2202.36077093625
"730",15100,8639.67756964639
"731",21180,4041.93709478552
"732",34940,41693.2619296768
"733",23380,11515.5003308654
"734",39140,22199.4936601299
"735",13020,14140.6737087071
"736",26380,71248.4629589412
"737",17060,12950.1050406285
"738",33220,12433.3402971178
"739",20940,38669.9900050623
"740",34180,21764.2569121107
"741",34020,18493.6451688401
"742",25900,17693.4874890995
"743",17340,6918.52250603214
"744",39420,10486.5748520508
"745",25880,5999.54957398027
"746",17580,14696.2371918466
"747",46180,34435.3269168735
"748",14660,25751.4579520971
"749",21340,118454.113813211
"750",48180,11850.735499844
"751",12620,22617.1580940019
"752",48140,22974.4262728989
"753",22280,11014.5284796171
"754",18860,4180.09886721522
"755",22140,31795.0373601675
"756",13180,15411.0696531311
"757",31460,24082.544665549
"758",37500,9607.80717575178
"759",42340,56414.4867950454
"760",17260,6279.61399766989
"761",21580,11183.4759190855
"762",13060,13768.8282740731
"763",24140,21250.8497957587
"764",34460,7333.88518127287
"765",13540,3207.54968800396
"766",46860,15973.3400217537
"767",35380,281781.140176218
"768",35020,12348.0146022671
"769",27980,6564.25517735808
"770",29420,45040.1112490988
"771",22380,28073.370045158
"772",34860,9865.00852231216
"773",44060,80201.5463763348
"774",20700,15235.9583792612
"775",21220,58735.6606180959
"776",39660,44572.606211279
"777",25760,6568.9062219765
"778",13700,32539.9515153654
"779",45740,3916.75016535819
"780",12540,144589.049010608
"781",32620,13849.7491718354
"782",43740,11297.1786548756
"783",27020,8173.65683504194
"784",29900,7487.42889793217
"785",46660,33724.786793679
"786",23420,106868.490511663
"787",20020,29369.0207857462
"788",28940,142435.026989459
"789",29820,513630.798953139
"790",14260,113840.167445526
"791",41700,348471.077970123
"792",25860,48763.9728012979
"793",38860,49724.6187996827
"794",29260,6780.5256357692
"795",35620,1195649.49554896
"796",14460,339130.533565655
"797",41860,251773.341627267
"798",37140,30353.8767626956
"799",10140,10986.2893952708
"800",23180,11881.2964419499
"801",41620,173113.192437483
"802",33100,696215.900283211
"803",17200,21928.0985428877
"804",31080,1030029.01083239
"805",26090,12771.9394285902
"806",26420,1182549.49244452
"807",42020,26493.009707395
"808",38660,24493.810581997
"809",27740,30566.8682694584
"810",23820,6970.30165684223
"811",37620,13696.4360056038
"812",39060,19174.4226975292
"813",43760,9343.02428878099
"814",36660,19548.2114359364
"815",17860,30174.7426045164
"816",49340,78541.6553201601
"817",15780,9069.23450026149
"818",37080,9055.45204028487
"819",23140,6397.15005384386
"820",21660,41540.5305307632
"821",28060,24075.2703831112
"822",16700,95318.4576352388
"823",41420,41035.0924986369
"824",31500,5674.09457952529
"825",13220,23104.3225338557
"826",34980,320960.089237049
"827",19820,529866.371158391
"828",16820,20974.5442440212
"829",27900,34485.9214113951
"830",41220,10555.3589738607
"831",28580,12714.5129859318
"832",21820,0
"833",40900,231484.371456012
"834",12700,16901.646532258
"835",37100,69734.3598479819
"836",21060,27376.2594184261
"837",35860,5589.1803202033
"838",40100,13439.8749325071
"839",20460,10016.2653178871
"840",43340,104745.184621423
"841",10780,31408.1356605794
"842",46140,192265.96816497
"843",22180,69677.1874139905
"844",36260,79116.0346219236
"845",41940,126677.137769617
"846",24260,27124.9467944242
"847",11180,15863.3073361889
"848",44940,16140.7432962656
"849",10900,84199.3431611955
"850",27060,7661.28303606808
"851",25200,11233.2582910691
"852",34300,12670.1521342436
"853",19300,37480.9068254717
"854",12300,12130.4003290683
"855",37460,36091.5986093681
"856",37740,13358.4449997949
"857",36900,10463.3230017424
"858",32540,13807.3291460406
"859",41180,495912.898639262
"860",12580,351628.011840053
"861",28420,51425.0484496588
"862",46460,10814.150996346
"863",13460,16908.5748437612
"864",14860,54586.3775559217
"865",47260,256746.027696323
"866",32420,7304.75665775767
"867",24020,15377.4313452039
"868",40580,27387.7105947286
"869",25840,27218.5378591826
"870",46220,50602.689922669
"871",46520,44214.9820014676
"872",24220,42684.7350084037
"873",49420,47152.1358879464
"874",33540,19307.1864922782
"875",29700,85909.6670519747
"876",23460,18005.2071598172
"877",19760,10555.4242106127
"878",42300,8537.07417754084
"879",27600,9768.22061479092
"880",24300,18220.9885175036
"881",25780,6795.31548179686
"882",38100,8158.80814711377
"883",17380,8739.23913067207
"884",43580,45562.7293954417
"885",25420,74067.1327087022
"886",40340,40193.2755212709
"887",11100,63931.580829717
"888",17460,309209.118074521
"889",20220,15186.0591033176
"890",46540,36200.0722847268
"891",26620,80922.4244187362
"892",36140,14814.5291780084
"893",48660,32565.3733941726
"894",45220,41916.7655624426
"895",15540,16299.2387704328
"896",13820,200233.945061379
"897",14100,10271.9704884291
"898",11860,3712.79157100245
"899",46380,14125.66933899
"900",17140,282395.544818226
"901",30460,73924.9150829986
"902",30860,11154.9540955845
"903",25220,26132.8510891348
"904",24580,57472.4453389347
"905",11140,7227.85060007963
"906",40140,526255.052843377
"907",31940,16821.3736273013
"908",12060,676528.677724645
"909",39260,8707.47553097643
"910",35980,27860.7097610682
"911",47460,13552.4948192986
"912",36980,21479.0943934433
"913",32460,6416.72444271669
"914",48300,26411.5800106593
"915",33980,14321.8771638459
"916",45000,15947.9657724545
"917",28700,54344.1344126575
"918",10700,15244.4318935573
"919",12740,4301.59364344925
"920",24640,6158.1626348272
"921",47900,613015.135485854
"922",35900,9894.61447209865
"923",27940,0
"924",28300,6005.64176507294
"925",46980,15758.9081042234
"926",13420,19117.4435145706
"927",28540,24267.2502950215
"928",28140,391726.299702011
"929",14580,14022.534295608
